Temp Num, Object(℃), Ambient(℃)
0, nan, 32.425
1, 32.687, 32.432
2, 32.687, 32.439
3, 32.681, 32.446
4, 32.681, 32.454
5, 32.734, 32.461
6, 32.737, 32.468
7, 32.730, 32.483
8, 32.740, 32.490
9, 32.774, 32.497
10, 32.764, 32.497
11, 32.764, 32.504
12, 32.787, 32.512
13, 32.777, 32.519
14, 32.780, 32.526
15, 32.770, 32.533
16, 32.774, 32.540
17, 32.787, 32.548
18, 32.797, 32.555
19, 32.810, 32.562
20, 32.800, 32.569
21, 32.823, 32.584
22, 32.847, 32.591
23, 32.827, 32.598
24, 32.840, 32.605
25, 32.840, 32.613
26, 32.870, 32.613
27, 32.920, 32.613
28, 32.913, 32.620
29, 32.926, 32.627
30, 32.936, 32.634
31, 32.950, 32.649
32, 32.953, 32.656
33, 32.963, 32.663
34, 32.996, 32.671
35, 32.966, 32.678
36, 32.959, 32.685
37, 32.993, 32.699
38, 33.022, 32.707
39, 33.036, 32.714
40, 33.019, 32.721
41, 33.009, 32.728
42, 33.012, 32.736
43, 33.022, 32.743
44, 33.056, 32.750
45, 33.026, 32.757
46, 33.026, 32.757
47, 33.069, 32.764
48, 33.079, 32.772
49, 33.092, 32.779
50, 33.102, 32.786
51, 33.115, 32.793
52, 33.109, 32.801
53, 33.129, 32.808
54, 33.152, 32.815
55, 33.152, 32.822
56, 33.165, 32.830
57, 33.145, 32.837
58, 33.135, 32.837
59, 33.158, 32.844
60, 33.158, 32.851
61, 33.172, 32.858
62, 33.192, 32.866
63, 33.195, 32.873
64, 33.188, 32.880
65, 33.188, 32.887
66, 33.221, 32.895
67, 33.211, 32.902
68, 33.192, 32.902
69, 33.205, 32.909
70, 33.195, 32.916
71, 33.218, 32.923
72, 33.218, 32.931
73, 33.261, 32.938
74, 33.261, 32.945
75, 33.245, 32.952
76, 33.288, 32.960
77, 33.278, 32.967
78, 33.258, 32.967
79, 33.291, 32.974
80, 33.301, 32.981
81, 33.304, 32.988
82, 33.284, 32.996
83, 33.308, 33.003
84, 33.347, 33.010
85, 33.351, 33.017
86, 33.341, 33.025
87, 33.351, 33.025
88, 33.351, 33.025
89, 33.354, 33.039
90, 33.357, 33.046
91, 33.400, 33.054
92, 33.410, 33.061
93, 33.381, 33.061
94, 33.374, 33.068
95, 33.384, 33.075
96, 33.374, 33.075
97, 33.387, 33.082
98, 33.397, 33.090
99, 33.410, 33.097
100, 33.410, 33.104
101, 33.434, 33.111
102, 33.424, 33.111
103, 33.434, 33.119
104, 33.477, 33.126
105, 33.460, 33.133
106, 33.430, 33.140
107, 33.454, 33.147
108, 33.493, 33.147
109, 33.503, 33.155
110, 33.487, 33.162
111, 33.457, 33.162
112, 33.467, 33.169
113, 33.500, 33.176
114, 33.480, 33.176
115, 33.480, 33.184
116, 33.503, 33.191
117, 33.523, 33.198
118, 33.526, 33.205
119, 33.530, 33.213
120, 33.520, 33.220
121, 33.543, 33.227
122, 33.543, 33.227
123, 33.523, 33.227
124, 33.553, 33.234
125, 33.566, 33.241
126, 33.566, 33.241
127, 33.586, 33.241
128, 33.576, 33.241
129, 33.616, 33.249
130, 33.639, 33.256
131, 33.609, 33.263
132, 33.622, 33.270
133, 33.632, 33.278
134, 33.646, 33.285
135, 33.659, 33.292
136, 33.659, 33.292
137, 33.649, 33.299
138, 33.623, 33.306
139, 33.613, 33.306
140, 33.623, 33.306
141, 33.652, 33.314
142, 33.695, 33.321
143, 33.695, 33.321
144, 33.676, 33.328
145, 33.679, 33.343
146, 33.689, 33.343
147, 33.679, 33.343
148, 33.702, 33.350
149, 33.725, 33.364
150, 33.686, 33.364
151, 33.672, 33.357
152, 33.715, 33.364
153, 33.709, 33.379
154, 33.742, 33.386
155, 33.772, 33.393
156, 33.762, 33.393
157, 33.752, 33.393
158, 33.765, 33.400
159, 33.755, 33.408
160, 33.745, 33.408
161, 33.755, 33.408
162, 33.778, 33.415
163, 33.778, 33.422
164, 33.768, 33.422
165, 33.772, 33.429
166, 33.782, 33.437
167, 33.785, 33.444
168, 33.795, 33.451
169, 33.818, 33.458
170, 33.769, 33.458
171, 33.769, 33.458
172, 33.851, 33.465
173, 33.851, 33.473
174, 33.835, 33.480
175, 33.835, 33.487
176, 33.845, 33.487
177, 33.848, 33.494
178, 33.838, 33.502
179, 33.848, 33.502
180, 33.838, 33.502
181, 33.818, 33.502
182, 33.841, 33.509
183, 33.861, 33.516
184, 33.861, 33.516
185, 33.855, 33.523
186, 33.845, 33.530
187, 33.868, 33.538
188, 33.881, 33.545
189, 33.871, 33.545
190, 33.881, 33.545
191, 33.901, 33.552
192, 33.901, 33.552
193, 33.914, 33.559
194, 33.904, 33.567
195, 33.888, 33.574
196, 33.888, 33.581
197, 33.898, 33.581
198, 33.918, 33.581
199, 33.941, 33.588
200, 33.951, 33.596
201, 33.941, 33.596
202, 33.951, 33.596
203, 33.964, 33.603
204, 33.934, 33.610
205, 33.947, 33.617
206, 33.957, 33.617
207, 33.967, 33.617
208, 33.990, 33.624
209, 33.980, 33.632
210, 33.980, 33.632
211, 33.984, 33.639
212, 33.984, 33.646
213, 34.017, 33.653
214, 34.017, 33.653
215, 33.977, 33.653
216, 33.987, 33.661
217, 34.030, 33.668
218, 34.030, 33.668
219, 34.020, 33.668
220, 34.001, 33.675
221, 34.024, 33.682
222, 34.024, 33.682
223, 34.014, 33.689
224, 34.037, 33.697
225, 34.037, 33.697
226, 34.037, 33.697
227, 34.067, 33.704
228, 34.070, 33.711
229, 34.050, 33.711
230, 34.060, 33.711
231, 34.063, 33.718
232, 34.054, 33.726
233, 34.067, 33.733
234, 34.087, 33.740
235, 34.096, 33.740
236, 34.087, 33.740
237, 34.106, 33.740
238, 34.106, 33.740
239, 34.080, 33.747
240, 34.090, 33.754
241, 34.103, 33.762
242, 34.074, 33.769
243, 34.097, 33.776
244, 34.126, 33.776
245, 34.107, 33.783
246, 34.107, 33.783
247, 34.136, 33.783
248, 34.149, 33.791
249, 34.163, 33.798
250, 34.153, 33.798
251, 34.123, 33.798
252, 34.113, 33.805
253, 34.156, 33.812
254, 34.186, 33.812
255, 34.176, 33.819
256, 34.150, 33.827
257, 34.160, 33.827
258, 34.160, 33.827
259, 34.160, 33.834
260, 34.173, 33.841
261, 34.183, 33.848
262, 34.193, 33.848
263, 34.173, 33.848
264, 34.186, 33.856
265, 34.196, 33.863
266, 34.216, 33.863
267, 34.216, 33.863
268, 34.219, 33.870
269, 34.262, 33.877
270, 34.272, 33.885
271, 34.256, 33.892
272, 34.216, 33.892
273, 34.206, 33.892
274, 34.236, 33.892
275, 34.226, 33.899
276, 34.249, 33.906
277, 34.269, 33.906
278, 34.229, 33.906
279, 34.229, 33.906
280, 34.279, 33.913
281, 34.272, 33.921
282, 34.243, 33.921
283, 34.262, 33.928
284, 34.276, 33.935
285, 34.276, 33.935
286, 34.276, 33.935
287, 34.285, 33.942
288, 34.299, 33.950
289, 34.328, 33.957
290, 34.325, 33.942
291, 34.295, 33.942
292, 34.296, 33.971
293, 34.256, 33.978
294, 34.250, 33.986
295, 34.230, 33.993
296, 34.243, 34.000
297, 34.214, 34.007
298, 34.194, 34.007
299, 34.224, 34.007
300, 34.237, 34.015
301, 34.247, 34.022
302, 34.247, 34.022
303, 34.207, 34.022
304, 34.211, 34.029
305, 34.221, 34.036
306, 34.240, 34.036
307, 34.264, 34.044
308, 34.267, 34.051
309, 34.257, 34.051
310, 34.244, 34.044
311, 34.293, 34.044
312, 34.339, 34.029
313, 34.339, 34.029
314, 34.346, 34.051
315, 34.346, 34.058
316, 34.359, 34.065
317, 34.359, 34.072
318, 34.349, 34.072
319, 34.372, 34.080
320, 34.362, 34.080
321, 34.343, 34.080
322, 34.333, 34.087
323, 34.323, 34.087
324, 34.307, 34.094
325, 34.300, 34.109
326, 34.300, 34.116
327, 34.333, 34.123
328, 34.323, 34.123
329, 34.314, 34.123
330, 34.347, 34.130
331, 34.366, 34.137
332, 34.366, 34.137
333, 34.356, 34.137
334, 34.350, 34.145
335, 34.330, 34.152
336, 34.350, 34.152
337, 34.380, 34.152
338, 34.380, 34.152
339, 34.383, 34.159
340, 34.363, 34.166
341, 34.363, 34.166
342, 34.353, 34.166
343, 34.367, 34.174
344, 34.357, 34.181
345, 34.377, 34.181
346, 34.396, 34.181
347, 34.429, 34.188
348, 34.439, 34.195
349, 34.419, 34.195
350, 34.400, 34.195
351, 34.423, 34.202
352, 34.446, 34.210
353, 34.446, 34.210
354, 34.446, 34.210
355, 34.426, 34.217
356, 34.426, 34.217
357, 34.430, 34.224
358, 34.430, 34.231
359, 34.449, 34.231
360, 34.440, 34.231
361, 34.453, 34.239
362, 34.472, 34.246
363, 34.476, 34.253
364, 34.446, 34.253
365, 34.456, 34.253
366, 34.476, 34.260
367, 34.456, 34.260
368, 34.456, 34.260
369, 34.489, 34.267
370, 34.470, 34.275
371, 34.460, 34.275
372, 34.479, 34.275
373, 34.483, 34.282
374, 34.473, 34.282
375, 34.493, 34.282
376, 34.493, 34.289
377, 34.473, 34.289
378, 34.453, 34.289
379, 34.486, 34.296
380, 34.526, 34.296
381, 34.559, 34.304
382, 34.529, 34.311
383, 34.509, 34.311
384, 34.529, 34.311
385, 34.532, 34.318
386, 34.542, 34.325
387, 34.542, 34.325
388, 34.532, 34.325
389, 34.556, 34.333
390, 34.556, 34.333
391, 34.546, 34.333
392, 34.546, 34.340
393, 34.549, 34.347
394, 34.539, 34.347
395, 34.559, 34.347
396, 34.579, 34.347
397, 34.549, 34.354
398, 34.553, 34.361
399, 34.562, 34.361
400, 34.592, 34.361
401, 34.592, 34.369
402, 34.576, 34.376
403, 34.586, 34.376
404, 34.586, 34.376
405, 34.589, 34.383
406, 34.609, 34.383
407, 34.618, 34.383
408, 34.638, 34.390
409, 34.628, 34.390
410, 34.609, 34.390
411, 34.622, 34.398
412, 34.612, 34.405
413, 34.606, 34.412
414, 34.625, 34.412
415, 34.635, 34.412
416, 34.625, 34.412
417, 34.625, 34.412
418, 34.645, 34.419
419, 34.645, 34.419
420, 34.616, 34.419
421, 34.619, 34.426
422, 34.639, 34.426
423, 34.648, 34.426
424, 34.648, 34.434
425, 34.662, 34.441
426, 34.672, 34.441
427, 34.672, 34.441
428, 34.642, 34.441
429, 34.652, 34.448
430, 34.675, 34.455
431, 34.685, 34.455
432, 34.685, 34.455
433, 34.698, 34.463
434, 34.698, 34.463
435, 34.688, 34.463
436, 34.678, 34.470
437, 34.659, 34.470
438, 34.678, 34.470
439, 34.692, 34.477
440, 34.692, 34.477
441, 34.702, 34.477
442, 34.711, 34.484
443, 34.702, 34.484
444, 34.672, 34.484
445, 34.695, 34.491
446, 34.715, 34.491
447, 34.715, 34.491
448, 34.685, 34.499
449, 34.709, 34.506
450, 34.738, 34.506
451, 34.728, 34.506
452, 34.718, 34.506
453, 34.718, 34.513
454, 34.751, 34.520
455, 34.771, 34.520
456, 34.741, 34.520
457, 34.722, 34.528
458, 34.732, 34.528
459, 34.741, 34.528
460, 34.755, 34.535
461, 34.745, 34.535
462, 34.735, 34.535
463, 34.725, 34.542
464, 34.706, 34.542
465, 34.729, 34.549
466, 34.771, 34.556
467, 34.781, 34.556
468, 34.771, 34.556
469, 34.781, 34.564
470, 34.811, 34.564
471, 34.811, 34.564
472, 34.795, 34.571
473, 34.785, 34.571
474, 34.814, 34.571
475, 34.834, 34.571
476, 34.824, 34.571
477, 34.863, 34.571
478, 34.863, 34.571
479, 34.844, 34.578
480, 34.857, 34.585
481, 34.827, 34.585
482, 34.837, 34.585
483, 34.837, 34.585
484, 34.837, 34.585
485, 34.867, 34.593
486, 34.876, 34.593
487, 34.867, 34.593
488, 34.857, 34.593
489, 34.867, 34.593
490, 34.886, 34.593
491, 34.876, 34.593
492, 34.880, 34.600
493, 34.890, 34.607
494, 34.880, 34.607
495, 34.890, 34.607
496, 34.890, 34.607
497, 34.880, 34.607
498, 34.890, 34.607
499, 34.913, 34.614
500, 34.903, 34.621
501, 34.913, 34.621
502, 34.913, 34.621
503, 34.906, 34.629
504, 34.897, 34.629
505, 34.877, 34.629
506, 34.906, 34.629
507, 34.949, 34.636
508, 34.939, 34.643
509, 34.939, 34.643
510, 34.969, 34.643
511, 34.969, 34.643
512, 34.969, 34.643
513, 34.962, 34.650
514, 34.933, 34.658
515, 34.933, 34.658
516, 34.972, 34.658
517, 34.982, 34.658
518, 34.943, 34.658
519, 34.936, 34.665
520, 34.966, 34.665
521, 34.985, 34.665
522, 34.956, 34.672
523, 34.969, 34.679
524, 34.969, 34.679
525, 34.979, 34.679
526, 34.999, 34.679
527, 34.969, 34.679
528, 34.979, 34.679
529, 34.999, 34.679
530, 34.979, 34.679
531, 34.989, 34.679
532, 34.999, 34.687
533, 34.983, 34.694
534, 35.002, 34.694
535, 35.022, 34.694
536, 35.022, 34.694
537, 35.031, 34.701
538, 35.022, 34.701
539, 35.012, 34.701
540, 34.996, 34.708
541, 34.986, 34.708
542, 35.006, 34.708
543, 35.015, 34.708
544, 35.015, 34.708
545, 35.038, 34.715
546, 35.019, 34.715
547, 34.999, 34.715
548, 35.038, 34.723
549, 35.071, 34.730
550, 35.042, 34.730
551, 35.042, 34.730
552, 35.052, 34.730
553, 35.032, 34.730
554, 35.042, 34.730
555, 35.022, 34.737
556, 35.036, 34.744
557, 35.055, 34.744
558, 35.065, 34.744
559, 35.055, 34.744
560, 35.055, 34.744
561, 35.055, 34.744
562, 35.036, 34.752
563, 35.068, 34.759
564, 35.078, 34.759
565, 35.049, 34.766
566, 35.078, 34.766
567, 35.098, 34.766
568, 35.108, 34.766
569, 35.088, 34.766
570, 35.078, 34.766
571, 35.101, 34.773
572, 35.082, 34.780
573, 35.091, 34.773
574, 35.082, 34.773
575, 35.082, 34.780
576, 35.082, 34.780
577, 35.072, 34.780
578, 35.095, 34.788
579, 35.095, 34.788
580, 35.085, 34.788
581, 35.095, 34.795
582, 35.115, 34.795
583, 35.105, 34.795
584, 35.105, 34.795
585, 35.115, 34.795
586, 35.095, 34.795
587, 35.118, 34.802
588, 35.161, 34.809
589, 35.138, 34.802
590, 35.108, 34.802
591, 35.131, 34.809
592, 35.141, 34.809
593, 35.131, 34.816
594, 35.131, 34.816
595, 35.122, 34.816
596, 35.125, 34.824
597, 35.125, 34.824
598, 35.145, 34.824
599, 35.154, 34.831
600, 35.145, 34.831
601, 35.125, 34.831
602, 35.096, 34.831
603, 35.125, 34.831
604, 35.168, 34.838
605, 35.158, 34.838
606, 35.168, 34.838
607, 35.168, 34.845
608, 35.138, 34.845
609, 35.138, 34.845
610, 35.148, 34.845
611, 35.168, 34.845
612, 35.177, 34.845
613, 35.181, 34.852
614, 35.171, 34.860
615, 35.191, 34.860
616, 35.191, 34.860
617, 35.181, 34.860
618, 35.191, 34.860
619, 35.191, 34.860
620, 35.191, 34.860
621, 35.191, 34.860
622, 35.194, 34.867
623, 35.198, 34.881
624, 35.198, 34.881
625, 35.207, 34.881
626, 35.207, 34.881
627, 35.178, 34.881
628, 35.198, 34.881
629, 35.237, 34.881
630, 35.221, 34.889
631, 35.211, 34.896
632, 35.240, 34.896
633, 35.240, 34.896
634, 35.211, 34.896
635, 35.201, 34.896
636, 35.211, 34.896
637, 35.214, 34.903
638, 35.214, 34.903
639, 35.234, 34.903
640, 35.224, 34.910
641, 35.224, 34.910
642, 35.234, 34.910
643, 35.244, 34.910
644, 35.253, 34.910
645, 35.276, 34.917
646, 35.257, 34.925
647, 35.237, 34.925
648, 35.237, 34.925
649, 35.228, 34.925
650, 35.228, 34.925
651, 35.260, 34.932
652, 35.290, 34.932
653, 35.280, 34.932
654, 35.260, 34.932
655, 35.251, 34.932
656, 35.231, 34.939
657, 35.260, 34.939
658, 35.290, 34.939
659, 35.280, 34.939
660, 35.280, 34.939
661, 35.293, 34.946
662, 35.274, 34.946
663, 35.283, 34.946
664, 35.283, 34.954
665, 35.277, 34.961
666, 35.277, 34.961
667, 35.306, 34.961
668, 35.316, 34.961
669, 35.267, 34.961
670, 35.287, 34.961
671, 35.306, 34.961
672, 35.297, 34.961
673, 35.300, 34.968
674, 35.300, 34.975
675, 35.290, 34.975
676, 35.290, 34.975
677, 35.310, 34.975
678, 35.300, 34.975
679, 35.310, 34.975
680, 35.320, 34.975
681, 35.313, 34.982
682, 35.294, 34.982
683, 35.304, 34.982
684, 35.313, 34.990
685, 35.346, 34.997
686, 35.337, 34.997
687, 35.307, 34.997
688, 35.307, 34.997
689, 35.346, 34.997
690, 35.356, 34.997
691, 35.337, 34.997
692, 35.288, 35.004
693, 35.288, 35.004
694, 35.337, 35.004
695, 35.340, 35.011
696, 35.340, 35.011
697, 35.360, 35.011
698, 35.360, 35.011
699, 35.369, 35.011
700, 35.369, 35.019
701, 35.340, 35.019
702, 35.350, 35.019
703, 35.383, 35.026
704, 35.353, 35.026
705, 35.363, 35.026
706, 35.373, 35.026
707, 35.344, 35.026
708, 35.344, 35.026
709, 35.334, 35.026
710, 35.344, 35.033
711, 35.386, 35.040
712, 35.367, 35.040
713, 35.347, 35.040
714, 35.376, 35.040
715, 35.357, 35.040
716, 35.376, 35.040
717, 35.386, 35.047
718, 35.370, 35.055
719, 35.370, 35.055
720, 35.399, 35.055
721, 35.409, 35.055
722, 35.380, 35.055
723, 35.393, 35.062
724, 35.403, 35.062
725, 35.403, 35.062
726, 35.393, 35.069
727, 35.403, 35.069
728, 35.393, 35.069
729, 35.364, 35.069
730, 35.374, 35.069
731, 35.406, 35.076
732, 35.416, 35.076
733, 35.426, 35.076
734, 35.426, 35.084
735, 35.429, 35.091
736, 35.420, 35.091
737, 35.410, 35.091
738, 35.439, 35.091
739, 35.449, 35.091
740, 35.439, 35.091
741, 35.429, 35.091
742, 35.410, 35.091
743, 35.400, 35.098
744, 35.433, 35.105
745, 35.462, 35.105
746, 35.472, 35.105
747, 35.443, 35.105
748, 35.423, 35.105
749, 35.443, 35.105
750, 35.452, 35.105
751, 35.452, 35.105
752, 35.433, 35.105
753, 35.433, 35.112
754, 35.436, 35.120
755, 35.446, 35.127
756, 35.456, 35.127
757, 35.436, 35.127
758, 35.456, 35.127
759, 35.485, 35.120
760, 35.466, 35.120
761, 35.436, 35.127
762, 35.459, 35.134
763, 35.489, 35.134
764, 35.479, 35.134
765, 35.482, 35.141
766, 35.482, 35.141
767, 35.469, 35.134
768, 35.459, 35.134
769, 35.473, 35.141
770, 35.492, 35.141
771, 35.482, 35.149
772, 35.496, 35.156
773, 35.486, 35.156
774, 35.466, 35.156
775, 35.496, 35.156
776, 35.515, 35.156
777, 35.496, 35.156
778, 35.476, 35.156
779, 35.496, 35.156
780, 35.505, 35.156
781, 35.486, 35.156
782, 35.496, 35.163
783, 35.505, 35.163
784, 35.496, 35.163
785, 35.528, 35.170
786, 35.538, 35.170
787, 35.528, 35.170
788, 35.528, 35.170
789, 35.519, 35.170
790, 35.519, 35.178
791, 35.489, 35.178
792, 35.470, 35.178
793, 35.512, 35.185
794, 35.522, 35.185
795, 35.503, 35.185
796, 35.512, 35.185
797, 35.532, 35.185
798, 35.522, 35.185
799, 35.503, 35.192
800, 35.503, 35.192
801, 35.532, 35.192
802, 35.545, 35.199
803, 35.545, 35.206
804, 35.535, 35.206
805, 35.526, 35.199
806, 35.555, 35.199
807, 35.555, 35.206
808, 35.545, 35.206
809, 35.545, 35.206
810, 35.535, 35.206
811, 35.539, 35.214
812, 35.552, 35.221
813, 35.539, 35.214
814, 35.558, 35.214
815, 35.591, 35.221
816, 35.562, 35.221
817, 35.533, 35.221
818, 35.552, 35.221
819, 35.542, 35.221
820, 35.542, 35.221
821, 35.533, 35.228
822, 35.526, 35.235
823, 35.546, 35.235
824, 35.575, 35.235
825, 35.585, 35.235
826, 35.595, 35.235
827, 35.565, 35.235
828, 35.546, 35.235
829, 35.565, 35.242
830, 35.565, 35.242
831, 35.565, 35.242
832, 35.579, 35.250
833, 35.579, 35.250
834, 35.588, 35.250
835, 35.598, 35.257
836, 35.588, 35.257
837, 35.579, 35.250
838, 35.569, 35.250
839, 35.579, 35.257
840, 35.569, 35.257
841, 35.569, 35.257
842, 35.598, 35.257
843, 35.588, 35.257
844, 35.592, 35.264
845, 35.592, 35.264
846, 35.602, 35.264
847, 35.611, 35.264
848, 35.621, 35.264
849, 35.611, 35.264
850, 35.611, 35.264
851, 35.602, 35.271
852, 35.582, 35.271
853, 35.573, 35.271
854, 35.596, 35.279
855, 35.615, 35.286
856, 35.615, 35.286
857, 35.596, 35.279
858, 35.605, 35.279
859, 35.596, 35.286
860, 35.605, 35.286
861, 35.615, 35.286
862, 35.596, 35.286
863, 35.596, 35.286
864, 35.638, 35.293
865, 35.648, 35.293
866, 35.638, 35.293
867, 35.671, 35.300
868, 35.661, 35.300
869, 35.619, 35.293
870, 35.619, 35.293
871, 35.622, 35.300
872, 35.642, 35.300
873, 35.642, 35.300
874, 35.622, 35.300
875, 35.661, 35.300
876, 35.651, 35.308
877, 35.616, 35.315
878, 35.635, 35.315
879, 35.684, 35.315
880, 35.684, 35.315
881, 35.665, 35.315
882, 35.684, 35.315
883, 35.694, 35.322
884, 35.684, 35.322
885, 35.684, 35.322
886, 35.655, 35.322
887, 35.665, 35.322
888, 35.674, 35.322
889, 35.665, 35.322
890, 35.678, 35.329
891, 35.688, 35.336
892, 35.678, 35.336
893, 35.678, 35.336
894, 35.678, 35.336
895, 35.688, 35.329
896, 35.678, 35.329
897, 35.678, 35.336
898, 35.668, 35.336
899, 35.658, 35.336
900, 35.649, 35.336
901, 35.652, 35.344
902, 35.681, 35.351
903, 35.691, 35.344
904, 35.652, 35.344
905, 35.662, 35.344
906, 35.672, 35.344
907, 35.672, 35.351
908, 35.681, 35.351
909, 35.672, 35.351
910, 35.681, 35.351
911, 35.704, 35.358
912, 35.704, 35.358
913, 35.701, 35.351
914, 35.701, 35.351
915, 35.714, 35.358
916, 35.733, 35.365
917, 35.743, 35.365
918, 35.724, 35.365
919, 35.685, 35.365
920, 35.695, 35.365
921, 35.724, 35.365
922, 35.704, 35.365
923, 35.727, 35.372
924, 35.737, 35.372
925, 35.737, 35.372
926, 35.718, 35.372
927, 35.695, 35.365
928, 35.727, 35.373
929, 35.727, 35.380
930, 35.698, 35.380
931, 35.679, 35.380
932, 35.708, 35.380
933, 35.727, 35.380
934, 35.737, 35.380
935, 35.727, 35.380
936, 35.718, 35.380
937, 35.731, 35.387
938, 35.731, 35.387
939, 35.750, 35.387
940, 35.760, 35.387
941, 35.750, 35.387
942, 35.760, 35.387
943, 35.783, 35.394
944, 35.773, 35.401
945, 35.764, 35.401
946, 35.734, 35.401
947, 35.738, 35.409
948, 35.728, 35.409
949, 35.734, 35.401
950, 35.764, 35.401
951, 35.744, 35.401
952, 35.734, 35.401
953, 35.725, 35.401
954, 35.725, 35.401
955, 35.757, 35.409
956, 35.767, 35.409
957, 35.738, 35.409
958, 35.718, 35.416
959, 35.728, 35.416
960, 35.738, 35.416
961, 35.761, 35.423
962, 35.780, 35.423
963, 35.771, 35.423
964, 35.761, 35.423
965, 35.771, 35.423
966, 35.761, 35.423
967, 35.751, 35.423
968, 35.790, 35.430
969, 35.813, 35.437
970, 35.803, 35.437
971, 35.771, 35.430
972, 35.751, 35.430
973, 35.774, 35.437
974, 35.794, 35.437
975, 35.784, 35.437
976, 35.794, 35.437
977, 35.803, 35.437
978, 35.803, 35.437
979, 35.794, 35.437
980, 35.784, 35.437
981, 35.784, 35.437
982, 35.764, 35.445
983, 35.787, 35.452
